"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000026322",0.811072587812501,-0.545803611342646,"Htr4","18","5 hydroxytryptamine (serotonin) receptor 4","brown"
"ENSMUSG00000026443",0.811690051615297,-0.449462052845843,"Lrrn2","1","leucine rich repeat protein 2, neuronal","brown"
"ENSMUSG00000026571",0.809123480783122,-0.499924683544483,"Dcaf6","1","DDB1 and CUL4 associated factor 6","brown"
"ENSMUSG00000026749",0.803192279694161,-0.23227383208743,"Nek6","2","NIMA (never in mitosis gene a)-related expressed kinase 6","brown"
"ENSMUSG00000027296",0.843496536882633,-0.509678901293217,"Itpka","2","inositol 1,4,5-trisphosphate 3-kinase A","brown"
"ENSMUSG00000028126",0.840095000604564,-0.548871414070473,"Pip5k1a","3","phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha","brown"
"ENSMUSG00000028838",0.800486824983302,-0.57916345073128,"Extl1","4","exostosin-like glycosyltransferase 1","brown"
"ENSMUSG00000029050",0.80062484387561,-0.449055892340768,"Ski","4","ski sarcoma viral oncogene homolog (avian)","brown"
"ENSMUSG00000029406",0.911918168384382,-0.49647655425754,"Pitpnm2","5","phosphatidylinositol transfer protein, membrane-associated 2","brown"
"ENSMUSG00000029673",0.894765166003359,-0.591763042915536,"Auts2","5","autism susceptibility candidate 2","brown"
"ENSMUSG00000029840",0.805324175919745,-0.645369001754918,"Mtpn","6","myotrophin","brown"
"ENSMUSG00000030134",0.865446431315467,-0.560754254794912,"Rasgef1a","6","RasGEF domain family, member 1A","brown"
"ENSMUSG00000030209",0.943896779045311,-0.528811809339307,"Grin2b","6","glutamate receptor, ionotropic, NMDA2B (epsilon 2)","brown"
"ENSMUSG00000030905",0.836266786474137,-0.559228218257045,"Crym","7","crystallin, mu","brown"
"ENSMUSG00000031119",0.826812610272921,-0.364941207707472,"Gpc4","X","glypican 4","brown"
"ENSMUSG00000031833",0.829928752298062,-0.659416219892536,"Mast3","8","microtubule associated serine/threonine kinase 3","brown"
"ENSMUSG00000032120",0.878952331374645,-0.609422659079095,"C2cd2l","9","C2 calcium-dependent domain containing 2-like","brown"
"ENSMUSG00000032174",0.910254939908209,-0.65481932683291,"Icam5","9","intercellular adhesion molecule 5, telencephalin","brown"
"ENSMUSG00000032402",0.84186093592026,-0.541161643076228,"Smad3","9","SMAD family member 3","brown"
"ENSMUSG00000032705",0.820437352242666,-0.510971314497933,"Exd2","12","exonuclease 3'-5' domain containing 2","brown"
"ENSMUSG00000033060",0.83492408889855,-0.555517582898505,"Lmo7","14","LIM domain only 7","brown"
"ENSMUSG00000033594",0.822481343899926,-0.500450398661325,"Spata2l","8","spermatogenesis associated 2-like","brown"
"ENSMUSG00000033730",0.837684102693037,-0.591472793099278,"Egr3","14","early growth response 3","brown"
"ENSMUSG00000033965",0.816445560084238,-0.521571784815257,"Slc16a2","X","solute carrier family 16 (monocarboxylic acid transporters), member 2","brown"
"ENSMUSG00000034675",0.865133913355555,-0.480976595645403,"Dbn1","13","drebrin 1","brown"
"ENSMUSG00000034799",0.823487301857523,-0.614896765316019,"Unc13a","8","unc-13 homolog A","brown"
"ENSMUSG00000034818",0.85539291090872,-0.456891619071852,"Celf5","10","CUGBP, Elav-like family member 5","brown"
"ENSMUSG00000035566",0.888578894409357,-0.465727316402093,"Pcdh17","14","protocadherin 17","brown"
"ENSMUSG00000035954",0.912487095040059,-0.46191067313837,"Dock4","12","dedicator of cytokinesis 4","brown"
"ENSMUSG00000036304",0.859515638520373,-0.42356011268798,"Zdhhc23","16","zinc finger, DHHC domain containing 23","brown"
"ENSMUSG00000037474",0.80955375220673,-0.590521978080991,"Dtl","1","denticleless E3 ubiquitin protein ligase","brown"
"ENSMUSG00000038807",0.806050723050519,-0.402627670494738,"Rap1gap2","11","RAP1 GTPase activating protein 2","brown"
"ENSMUSG00000039458",0.860170001241607,-0.608337051951215,"Mtmr12","15","myotubularin related protein 12","brown"
"ENSMUSG00000039835",0.811548095103669,-0.372858640695108,"Nhsl1","10","NHS-like 1","brown"
"ENSMUSG00000040118",0.824815575178079,-0.456491387230127,"Cacna2d1","5","calcium channel, voltage-dependent, alpha2/delta subunit 1","brown"
"ENSMUSG00000040164",0.85635809018869,-0.597455241027865,"Kcns1","2","K+ voltage-gated channel, subfamily S, 1","brown"
"ENSMUSG00000040563",0.83876413072866,-0.351794664741786,"Plppr2","9","phospholipid phosphatase related 2","brown"
"ENSMUSG00000040929",0.905759137007974,-0.580455802114852,"Rfx3","19","regulatory factor X, 3 (influences HLA class II expression)","brown"
"ENSMUSG00000041703",0.888977411183901,-0.653290768812117,"Zic5","14","zinc finger protein of the cerebellum 5","brown"
"ENSMUSG00000041836",0.886573215064282,-0.596938214091522,"Ptpre","7","protein tyrosine phosphatase, receptor type, E","brown"
"ENSMUSG00000044352",0.868377937829694,-0.631931983312491,"Sowaha","11","sosondowah ankyrin repeat domain family member A","brown"
"ENSMUSG00000044667",0.869888795354295,-0.556269598363281,"Plppr4","3","phospholipid phosphatase related 4","brown"
"ENSMUSG00000044912",0.834050993372442,-0.532355502203628,"Syt16","12","synaptotagmin XVI","brown"
"ENSMUSG00000045038",0.832522739057645,-0.580251433129186,"Prkce","17","protein kinase C, epsilon","brown"
"ENSMUSG00000046607",0.885467602970975,-0.531256079321187,"Hrk","5","harakiri, BCL2 interacting protein (contains only BH3 domain)","brown"
"ENSMUSG00000046743",0.805854546164262,-0.502279341637505,"Fat4","3","FAT atypical cadherin 4","brown"
"ENSMUSG00000047205",0.927559610280063,-0.574362460396944,"Dusp18","11","dual specificity phosphatase 18","brown"
"ENSMUSG00000048490",0.841230818183465,-0.509023519916871,"Nrip1","16","nuclear receptor interacting protein 1","brown"
"ENSMUSG00000048701",0.834178534560279,-0.451718866129861,"Ccdc6","10","coiled-coil domain containing 6","brown"
"ENSMUSG00000050164",0.805020774435311,-0.676233741536578,"Mchr1","15","melanin-concentrating hormone receptor 1","brown"
"ENSMUSG00000052087",0.812710487045923,-0.576844106849293,"Rgs14","13","regulator of G-protein signaling 14","brown"
"ENSMUSG00000053550",0.838045798361537,-0.583792540295663,"Shisa7","7","shisa family member 7","brown"
"ENSMUSG00000057715",0.877308840733511,-0.586835416985487,"A830018L16Rik","1","RIKEN cDNA A830018L16 gene","brown"
"ENSMUSG00000058589",0.833040454266596,-0.546118606201238,"Anks1b","10","ankyrin repeat and sterile alpha motif domain containing 1B","brown"
"ENSMUSG00000058756",0.858227209317105,-0.477247856632384,"Thra","11","thyroid hormone receptor alpha","brown"
"ENSMUSG00000059003",0.828192099111567,-0.364964120688612,"Grin2a","16","glutamate receptor, ionotropic, NMDA2A (epsilon 1)","brown"
"ENSMUSG00000059213",0.904327855136984,-0.583682129232155,"Ddn","15","dendrin","brown"
"ENSMUSG00000059456",0.823549625742574,-0.565487878958215,"Ptk2b","14","PTK2 protein tyrosine kinase 2 beta","brown"
"ENSMUSG00000059970",0.837981052584757,-0.418977717549363,"Hspa2","12","heat shock protein 2","brown"
"ENSMUSG00000061524",0.80997672543162,-0.396661578621399,"Zic2","14","zinc finger protein of the cerebellum 2","brown"
"ENSMUSG00000063142",0.830110119746037,-0.398114705580325,"Kcnma1","14","potassium large conductance calcium-activated channel, subfamily M, alpha member 1","brown"
"ENSMUSG00000063358",0.897648246297647,-0.54827802433059,"Mapk1","16","mitogen-activated protein kinase 1","brown"
"ENSMUSG00000070867",0.809965195852,-0.43863621229347,"Trabd2b","4","TraB domain containing 2B","brown"
"ENSMUSG00000085007",0.805985194733813,-0.292019771872055,"Smim43","3","small integral membrane protein 43","brown"
"ENSMUSG00000000305",0.802074464878732,-0.26744319435975,"Cdh4","2","cadherin 4","black"
"ENSMUSG00000000560",0.910521654444993,-0.460438731710578,"Gabra2","5","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2","black"
"ENSMUSG00000000881",0.813214585157508,-0.485142621558051,"Dlg3","X","discs large MAGUK scaffold protein 3","black"
"ENSMUSG00000001763",0.853634098176948,-0.487248231576068,"Tspan33","6","tetraspanin 33","black"
"ENSMUSG00000003279",0.922367237114395,-0.405347734445467,"Dlgap1","17","DLG associated protein 1","black"
"ENSMUSG00000003352",0.810948908575077,-0.297153017142016,"Cacnb3","15","calcium channel, voltage-dependent, beta 3 subunit","black"
"ENSMUSG00000004031",0.874954055819158,-0.371733357655995,"Brinp2","1","bone morphogenic protein/retinoic acid inducible neural-specific 2","black"
"ENSMUSG00000017466",0.867185752243439,-0.313680622510091,"Timp2","11","tissue inhibitor of metalloproteinase 2","black"
"ENSMUSG00000017631",0.903434651627798,-0.407538634586523,"Abr","11","active BCR-related gene","black"
"ENSMUSG00000019230",0.823829184678857,-0.45792213704069,"Lhx9","1","LIM homeobox protein 9","black"
"ENSMUSG00000019772",0.854351574524467,-0.460631465516628,"Vip","10","vasoactive intestinal polypeptide","black"
"ENSMUSG00000020656",0.841446181324076,-0.482826569620147,"Grhl1","12","grainyhead like transcription factor 1","black"
"ENSMUSG00000021680",0.80348051540237,-0.218738687970755,"Crhbp","13","corticotropin releasing hormone binding protein","black"
"ENSMUSG00000022306",0.897303243316926,-0.428240614253042,"Zfpm2","15","zinc finger protein, multitype 2","black"
"ENSMUSG00000022332",0.866903132431583,-0.44123736698206,"Khdrbs3","15","KH domain containing, RNA binding, signal transduction associated 3","black"
"ENSMUSG00000022421",0.827907458766569,-0.396245155917137,"Nptxr","15","neuronal pentraxin receptor","black"
"ENSMUSG00000022454",0.851583967390799,-0.514779678255258,"Nell2","15","NEL-like 2","black"
"ENSMUSG00000024052",0.808602765091241,-0.402884101794464,"Lpin2","17","lipin 2","black"
"ENSMUSG00000024109",0.922165457834877,-0.39796992020654,"Nrxn1","17","neurexin I","black"
"ENSMUSG00000024867",0.830380100717355,-0.494036043102402,"Pip5k1b","19","phosphatidylinositol-4-phosphate 5-kinase, type 1 beta","black"
"ENSMUSG00000025020",0.807427037563925,-0.368597685263893,"Slit1","19","slit guidance ligand 1","black"
"ENSMUSG00000025128",0.80417946956169,-0.291185913180059,"Bhlhe22","3","basic helix-loop-helix family, member e22","black"
"ENSMUSG00000025876",0.864912613097625,-0.431071341134958,"Unc5a","13","unc-5 netrin receptor A","black"
"ENSMUSG00000026463",0.842794417022917,-0.315480220590746,"Atp2b4","1","ATPase, Ca++ transporting, plasma membrane 4","black"
"ENSMUSG00000026514",0.861687727827643,-0.323881348173865,"Cnih3","1","cornichon family AMPA receptor auxiliary protein 3","black"
"ENSMUSG00000026824",0.916821028168079,-0.239291950290444,"Kcnj3","2","potassium inwardly-rectifying channel, subfamily J, member 3","black"
"ENSMUSG00000026826",0.86778696037964,-0.340142376004623,"Nr4a2","2","nuclear receptor subfamily 4, group A, member 2","black"
"ENSMUSG00000027367",0.82140840873394,-0.431003545638913,"Stard7","2","START domain containing 7","black"
"ENSMUSG00000028341",0.878242545642092,-0.331197767758131,"Nr4a3","4","nuclear receptor subfamily 4, group A, member 3","black"
"ENSMUSG00000028434",0.834305707797994,-0.260560419638646,"Epb41l4b","4","erythrocyte membrane protein band 4.1 like 4b","black"
"ENSMUSG00000028630",0.928881504184577,-0.323175762687565,"Dyrk2","10","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2","black"
"ENSMUSG00000029121",0.838609606274618,-0.208666613913519,"Crmp1","5","collapsin response mediator protein 1","black"
"ENSMUSG00000029602",0.826148735747541,-0.406578757647695,"Rasal1","5","RAS protein activator like 1 (GAP1 like)","black"
"ENSMUSG00000031642",0.821078452249563,-0.50087606694744,"Sh3rf1","8","SH3 domain containing ring finger 1","black"
"ENSMUSG00000032224",0.857634921711906,-0.303449445802744,"Fam81a","9","family with sequence similarity 81, member A","black"
"ENSMUSG00000034171",0.874961966886059,-0.233287082040752,"Faah","4","fatty acid amide hydrolase","black"
"ENSMUSG00000034701",0.892762663623168,-0.317175096372958,"Neurod1","2","neurogenic differentiation 1","black"
"ENSMUSG00000036218",0.843038144889645,-0.232085648432048,"Pdzrn4","15","PDZ domain containing RING finger 4","black"
"ENSMUSG00000036469",0.868717618329321,-0.338991993674634,"Marchf1","8","membrane associated ring-CH-type finger 1","black"
"ENSMUSG00000037868",0.81175047983254,-0.244225515657039,"Egr2","10","early growth response 2","black"
"ENSMUSG00000038026",0.895124603067056,-0.229370720733713,"Kcnj9","1","potassium inwardly-rectifying channel, subfamily J, member 9","black"
"ENSMUSG00000038248",0.937681959891203,-0.268726937666463,"Sobp","10","sine oculis binding protein","black"
"ENSMUSG00000038764",0.859690736014203,-0.26786438977162,"Ptpn3","4","protein tyrosine phosphatase, non-receptor type 3","black"
"ENSMUSG00000039058",0.921268212855286,-0.434486454057018,"Ak5","3","adenylate kinase 5","black"
"ENSMUSG00000039114",0.860047155761473,-0.276092566894543,"Nrn1","13","neuritin 1","black"
"ENSMUSG00000039809",0.887001297244515,-0.218771852767195,"Gabbr2","4","gamma-aminobutyric acid (GABA) B receptor, 2","black"
"ENSMUSG00000040037",0.86670833508711,-0.468566819431671,"Negr1","3","neuronal growth regulator 1","black"
"ENSMUSG00000040490",0.832038186413718,-0.28611519676507,"Lrfn2","17","leucine rich repeat and fibronectin type III domain containing 2","black"
"ENSMUSG00000040612",0.937829594605528,-0.412413974930053,"Ildr2","1","immunoglobulin-like domain containing receptor 2","black"
"ENSMUSG00000041773",0.823732393340356,-0.321974127639653,"Enc1","13","ectodermal-neural cortex 1","black"
"ENSMUSG00000043668",0.859425658810318,-0.456402917061426,"Tox3","8","TOX high mobility group box family member 3","black"
"ENSMUSG00000044629",0.844489369011894,-0.434686153831386,"Cnrip1","11","cannabinoid receptor interacting protein 1","black"
"ENSMUSG00000045333",0.827146499817936,-0.464763331610536,"Zfp423","8","zinc finger protein 423","black"
"ENSMUSG00000045969",0.873212430741369,-0.301512891400443,"Ing1","8","inhibitor of growth family, member 1","black"
"ENSMUSG00000046093",0.862174215496333,-0.350177095913753,"Hpcal4","4","hippocalcin-like 4","black"
"ENSMUSG00000046523",0.809780677070703,-0.433037059704777,"Kctd4","14","potassium channel tetramerisation domain containing 4","black"
"ENSMUSG00000048482",0.916719031375363,-0.396864834818242,"Bdnf","2","brain derived neurotrophic factor","black"
"ENSMUSG00000050505",0.858286536661571,-0.3703576310888,"Pcdh20","14","protocadherin 20","black"
"ENSMUSG00000050821",0.822808395822866,-0.405130757282754,"Fam131a","16","family with sequence similarity 131, member A","black"
"ENSMUSG00000050967",0.866307114625697,-0.476398920516163,"Creg2","1","cellular repressor of E1A-stimulated genes 2","black"
"ENSMUSG00000051726",0.876345777086189,-0.311987345721229,"Kcnf1","12","potassium voltage-gated channel, subfamily F, member 1","black"
"ENSMUSG00000052155",0.836786685654726,-0.391937607113381,"Acvr2a","2","activin receptor IIA","black"
"ENSMUSG00000053819",0.8235848863189,-0.344873446447911,"Camk2d","3","calcium/calmodulin-dependent protein kinase II, delta","black"
"ENSMUSG00000053963",0.845920732087778,-0.232130262703579,"Stum","1","mechanosensory transduction mediator","black"
"ENSMUSG00000058153",0.827518157331982,-0.227564231604974,"Sez6l","5","seizure related 6 homolog like","black"
"ENSMUSG00000058624",0.822558355724513,-0.537862804743352,"Gda","19","guanine deaminase","black"
"ENSMUSG00000059187",0.827954217705658,-0.294672645968962,"Tafa1","6","TAFA chemokine like family member 1","black"
"ENSMUSG00000063160",0.857282404021454,-0.460246655936205,"Numbl","7","numb-like","black"
"ENSMUSG00000063626",0.818051517470283,-0.278941067535259,"Unc5d","8","unc-5 netrin receptor D","black"
"ENSMUSG00000069171",0.872530560387366,-0.29209348737374,"Nr2f1","13","nuclear receptor subfamily 2, group F, member 1","black"
"ENSMUSG00000069227",0.932833564683068,-0.2464645847326,"Gprin1","13","G protein-regulated inducer of neurite outgrowth 1","black"
"ENSMUSG00000071379",0.910021219906777,-0.35174022131141,"Hpcal1","12","hippocalcin-like 1","black"
"ENSMUSG00000074785",0.91335547249643,-0.436947604277543,"Plxnc1","10","plexin C1","black"
"ENSMUSG00000074923",0.880067304137069,-0.459843813586818,"Pak6","2","p21 (RAC1) activated kinase 6","black"
"ENSMUSG00000089715",0.82963153160712,-0.462882916133468,"Cbx6","15","chromobox 6","black"
"ENSMUSG00000090061",0.873629178795807,-0.420961082991923,"Nwd2","5","NACHT and WD repeat domain containing 2","black"
"ENSMUSG00000004044",0.800867904722069,0.276965513521793,"Cavin1","11","caveolae associated 1","midnightblue"
"ENSMUSG00000025780",0.805434054874273,0.274858890996482,"Itih5","2","inter-alpha (globulin) inhibitor H5","midnightblue"
"ENSMUSG00000050295",0.803257871969649,0.205803280464778,"Foxc1","13","forkhead box C1","midnightblue"
"ENSMUSG00000000632",0.811378027053458,-0.352054798031013,"Sez6","11","seizure related gene 6","magenta"
"ENSMUSG00000003949",0.873594666129323,-0.307984120418992,"Hlf","11","hepatic leukemia factor","magenta"
"ENSMUSG00000020823",0.805075278920688,-0.254379869200278,"Sec14l1","11","SEC14-like lipid binding 1","magenta"
"ENSMUSG00000022139",0.823264408095814,-0.278611345233017,"Mbnl2","14","muscleblind like splicing factor 2","magenta"
"ENSMUSG00000025738",0.873924794691056,-0.342172711215951,"Fbxl16","17","F-box and leucine-rich repeat protein 16","magenta"
"ENSMUSG00000026834",0.815559062262444,-0.607794398945177,"Acvr1c","2","activin A receptor, type IC","magenta"
"ENSMUSG00000028005",0.809156945468926,-0.388226942014007,"Gucy1b1","3","guanylate cyclase 1, soluble, beta 1","magenta"
"ENSMUSG00000028059",0.834716894763807,-0.277325608245772,"Arhgef2","3","rho/rac guanine nucleotide exchange factor (GEF) 2","magenta"
"ENSMUSG00000029287",0.820389305448075,-0.392888857504,"Tgfbr3","5","transforming growth factor, beta receptor III","magenta"
"ENSMUSG00000030096",0.875829334212844,-0.375864140007437,"Slc6a6","6","solute carrier family 6 (neurotransmitter transporter, taurine), member 6","magenta"
"ENSMUSG00000030930",0.851457402727814,-0.250563316042674,"Chst15","7","carbohydrate sulfotransferase 15","magenta"
"ENSMUSG00000031906",0.800568756643302,-0.45599921966129,"Smpd3","8","sphingomyelin phosphodiesterase 3, neutral","magenta"
"ENSMUSG00000030592",0.822870382296426,-0.45263732597199,"Ryr1","7","ryanodine receptor 1, skeletal muscle","salmon"
"ENSMUSG00000002265",0.872693259470781,0.2365846482004,"Peg3","7","paternally expressed 3","grey60"
"ENSMUSG00000019124",0.806509611490666,0.500233438647938,"Scrn1","6","secernin 1","grey60"
"ENSMUSG00000021838",0.806138746087172,0.219329073259594,"Samd4","14","sterile alpha motif domain containing 4","grey60"
"ENSMUSG00000022629",0.802085469980651,0.511183523349543,"Kif21a","15","kinesin family member 21A","grey60"
"ENSMUSG00000024423",0.830534745380285,0.412501447383684,"Impact","18","impact, RWD domain protein","grey60"
"ENSMUSG00000026458",0.861687534874636,0.250936295836329,"Ppfia4","1","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4","grey60"
"ENSMUSG00000026883",0.83041721254587,0.362255542840773,"Dab2ip","2","disabled 2 interacting protein","grey60"
"ENSMUSG00000030272",0.827988586157026,0.225626032312762,"Camk1","6","calcium/calmodulin-dependent protein kinase I","grey60"
"ENSMUSG00000031026",0.884486261781283,0.348010417819642,"Trim66","7","tripartite motif-containing 66","grey60"
"ENSMUSG00000031709",0.892033190672377,0.514091361714713,"Tbc1d9","8","TBC1 domain family, member 9","grey60"
"ENSMUSG00000032890",0.919262879283892,0.215611872106526,"Rims3","4","regulating synaptic membrane exocytosis 3","grey60"
"ENSMUSG00000037259",0.93421664385511,0.458489827830651,"Dzank1","2","double zinc ribbon and ankyrin repeat domains 1","grey60"
"ENSMUSG00000040035",0.824865264297198,0.317348100725915,"Disp2","2","dispatched RND tramsporter family member 2","grey60"
"ENSMUSG00000040785",0.81776946223238,0.365896926226465,"Ttc3","16","tetratricopeptide repeat domain 3","grey60"
"ENSMUSG00000044365",0.85801042452333,0.404024160274181,"Cxxc4","3","CXXC finger 4","grey60"
"ENSMUSG00000046844",0.867804795868821,0.467995979771223,"Vat1l","8","vesicle amine transport protein 1 like","grey60"
"ENSMUSG00000047606",0.828318343457047,0.327978423592782,"Ankrd34c","9","ankyrin repeat domain 34C","grey60"
"ENSMUSG00000047907",0.923064837483706,0.385659440313749,"Tshz2","2","teashirt zinc finger family member 2","grey60"
"ENSMUSG00000050711",0.860770376174635,0.370541181872302,"Scg2","1","secretogranin II","grey60"
"ENSMUSG00000052364",0.815954543795001,0.631233863716597,"B630019K06Rik","X","RIKEN cDNA B630019K06 gene","grey60"
"ENSMUSG00000056947",0.800644039173932,0.390908230174645,"Mab21l1","3","mab-21-like 1","grey60"
"ENSMUSG00000059323",0.867858943435692,0.579550906625154,"Tonsl","15","tonsoku-like, DNA repair protein","grey60"
"ENSMUSG00000059857",0.848174979006359,0.220648688693708,"Ntng1","3","netrin G1","grey60"
"ENSMUSG00000061576",0.835366362905373,0.344651715123014,"Dpp6","5","dipeptidylpeptidase 6","grey60"
"ENSMUSG00000062098",0.838775916373297,0.251898409041788,"Btbd3","2","BTB (POZ) domain containing 3","grey60"
"ENSMUSG00000063873",0.819578070410837,0.481468566103911,"Slc24a3","2","solute carrier family 24 (sodium/potassium/calcium exchanger), member 3","grey60"
"ENSMUSG00000075324",0.852004531006695,0.295041970241968,"Fign","2","fidgetin","grey60"
"ENSMUSG00000097929",0.800861644897732,0.28060918573089,"Tunar","12","Tcl1 upstream neural differentiation associated RNA","grey60"
"ENSMUSG00000017781",0.873578517159945,0.521838258372108,"Pitpna","11","phosphatidylinositol transfer protein, alpha","greenyellow"
"ENSMUSG00000018189",0.816963404278224,0.469507723529412,"Uchl5","1","ubiquitin carboxyl-terminal esterase L5","greenyellow"
"ENSMUSG00000022474",0.811828372294151,0.386368193542199,"Pmm1","15","phosphomannomutase 1","greenyellow"
"ENSMUSG00000022523",0.85772351873481,0.325693984526982,"Fgf12","16","fibroblast growth factor 12","greenyellow"
"ENSMUSG00000024403",0.847225575931176,0.413032838051135,"Atp6v1g2","17","ATPase, H+ transporting, lysosomal V1 subunit G2","greenyellow"
"ENSMUSG00000024758",0.868457892271546,0.460777032747189,"Rtn3","19","reticulon 3","greenyellow"
"ENSMUSG00000026576",0.870353471360499,0.474529136402845,"Atp1b1","1","ATPase, Na+/K+ transporting, beta 1 polypeptide","greenyellow"
"ENSMUSG00000027500",0.916630554504407,0.365928786485952,"Stmn2","3","stathmin-like 2","greenyellow"
"ENSMUSG00000027523",0.83003580627454,0.556760805679402,"Gnas","2","GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus","greenyellow"
"ENSMUSG00000027534",0.809605830492952,0.243008971490895,"Snx16","3","sorting nexin 16","greenyellow"
"ENSMUSG00000029769",0.808997941829811,0.418147695065581,"Ccdc136","6","coiled-coil domain containing 136","greenyellow"
"ENSMUSG00000036752",0.888946592804193,0.413617904330078,"Tubb4b","2","tubulin, beta 4B class IVB","greenyellow"
"ENSMUSG00000040659",0.888181266177534,0.418546175677569,"Efhd2","4","EF hand domain containing 2","greenyellow"
"ENSMUSG00000042182",0.819660800221979,0.387195213012451,"Bend6","1","BEN domain containing 6","greenyellow"
"ENSMUSG00000042406",0.821065905009338,0.248074309517375,"Atf4","15","activating transcription factor 4","greenyellow"
"ENSMUSG00000050830",0.83895560030894,0.365218451818175,"Vwc2","11","von Willebrand factor C domain containing 2","greenyellow"
"ENSMUSG00000051412",0.816962052504071,0.47741322012323,NA,NA,NA,"greenyellow"
"ENSMUSG00000063253",0.889937252470481,0.274065900379304,"Scoc","8","short coiled-coil protein","greenyellow"
"ENSMUSG00000001988",0.804310542031704,0.288229796962296,"Npas1","7","neuronal PAS domain protein 1","lightgreen"
"ENSMUSG00000003518",0.835057077167385,0.453614483018025,"Dusp3","11","dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)","lightgreen"
"ENSMUSG00000006010",0.821785505585864,0.47304335852606,"Odr4","1","odr4 GPCR localization factor homolog","lightgreen"
"ENSMUSG00000020029",0.801581691798465,0.416489206441076,"Nudt4","10","nudix (nucleoside diphosphate linked moiety X)-type motif 4","lightgreen"
"ENSMUSG00000020333",0.805629270366541,0.367067652862014,"Acsl6","11","acyl-CoA synthetase long-chain family member 6","lightgreen"
"ENSMUSG00000020458",0.818152822767919,0.466811635182288,"Rtn4","11","reticulon 4","lightgreen"
"ENSMUSG00000020917",0.918029793094359,0.267792909347381,"Acly","11","ATP citrate lyase","lightgreen"
